2025/09/13 04:15:18 - mmengine - INFO - Epoch(train)  [1][1700/2932]  base_lr: 8.0000e-05 lr: 8.0000e-05  eta: 10:37:35  time: 1.1399  data_time: 0.0039  memory: 12082  loss: 0.3563  loss_rpn_cls: 0.0211  loss_rpn_bbox: 0.0404  loss_cls: 0.1538  acc: 98.4375  loss_bbox: 0.1409  aux_loss: 0.0001
2025/09/13 04:16:14 - mmengine - INFO - Epoch(train)  [1][1750/2932]  base_lr: 8.0000e-05 lr: 8.0000e-05  eta: 10:36:27  time: 1.1312  data_time: 0.0039  memory: 12080  loss: 0.6257  loss_rpn_cls: 0.0426  loss_rpn_bbox: 0.1207  loss_cls: 0.2015  acc: 91.9922  loss_bbox: 0.2608  aux_loss: 0.0001
2025/09/13 04:17:11 - mmengine - INFO - Epoch(train)  [1][1800/2932]  base_lr: 8.0000e-05 lr: 8.0000e-05  eta: 10:35:25  time: 1.1364  data_time: 0.0039  memory: 12082  loss: 0.4101  loss_rpn_cls: 0.0281  loss_rpn_bbox: 0.0597  loss_cls: 0.1320  acc: 93.9453  loss_bbox: 0.1901  aux_loss: 0.0001
2025/09/13 04:18:09 - mmengine - INFO - Epoch(train)  [1][1850/2932]  base_lr: 8.0000e-05 lr: 8.0000e-05  eta: 10:34:38  time: 1.1538  data_time: 0.0040  memory: 12082  loss: 0.3270  loss_rpn_cls: 0.0177  loss_rpn_bbox: 0.0259  loss_cls: 0.1416  acc: 97.2656  loss_bbox: 0.1417  aux_loss: 0.0001
2025/09/13 04:19:07 - mmengine - INFO - Epoch(train)  [1][1900/2932]  base_lr: 8.0000e-05 lr: 8.0000e-05  eta: 10:33:59  time: 1.1627  data_time: 0.0040  memory: 12080  loss: 0.4153  loss_rpn_cls: 0.0312  loss_rpn_bbox: 0.0650  loss_cls: 0.1540  acc: 97.6562  loss_bbox: 0.1651  aux_loss: 0.0001
2025/09/13 04:20:04 - mmengine - INFO - Epoch(train)  [1][1950/2932]  base_lr: 8.0000e-05 lr: 8.0000e-05  eta: 10:32:57  time: 1.1368  data_time: 0.0040  memory: 12082  loss: 0.3738  loss_rpn_cls: 0.0193  loss_rpn_bbox: 0.0570  loss_cls: 0.1426  acc: 89.0625  loss_bbox: 0.1549  aux_loss: 0.0001
2025/09/13 04:21:02 - mmengine - INFO - Exp name: MoE_20250913_034234
2025/09/13 04:21:02 - mmengine - INFO - Epoch(train)  [1][2000/2932]  base_lr: 8.0000e-05 lr: 8.0000e-05  eta: 10:32:17  time: 1.1634  data_time: 0.0040  memory: 12080  loss: 0.4828  loss_rpn_cls: 0.0448  loss_rpn_bbox: 0.0810  loss_cls: 0.1874  acc: 94.1406  loss_bbox: 0.1695  aux_loss: 0.0001
2025/09/13 04:22:01 - mmengine - INFO - Epoch(train)  [1][2050/2932]  base_lr: 8.0000e-05 lr: 8.0000e-05  eta: 10:31:50  time: 1.1814  data_time: 0.0040  memory: 12080  loss: 0.4576  loss_rpn_cls: 0.0334  loss_rpn_bbox: 0.0571  loss_cls: 0.1954  acc: 96.6797  loss_bbox: 0.1717  aux_loss: 0.0001
2025/09/13 04:23:00 - mmengine - INFO - Epoch(train)  [1][2100/2932]  base_lr: 8.0000e-05 lr: 8.0000e-05  eta: 10:31:26  time: 1.1856  data_time: 0.0040  memory: 12081  loss: 0.4817  loss_rpn_cls: 0.0335  loss_rpn_bbox: 0.0727  loss_cls: 0.1826  acc: 100.0000  loss_bbox: 0.1927  aux_loss: 0.0001
2025/09/13 04:23:58 - mmengine - INFO - Epoch(train)  [1][2150/2932]  base_lr: 8.0000e-05 lr: 8.0000e-05  eta: 10:30:43  time: 1.1635  data_time: 0.0039  memory: 12562  loss: 0.3931  loss_rpn_cls: 0.0276  loss_rpn_bbox: 0.0639  loss_cls: 0.1481  acc: 97.0703  loss_bbox: 0.1534  aux_loss: 0.0001
2025/09/13 04:24:55 - mmengine - INFO - Epoch(train)  [1][2200/2932]  base_lr: 8.0000e-05 lr: 8.0000e-05  eta: 10:29:32  time: 1.1277  data_time: 0.0041  memory: 12081  loss: 0.3808  loss_rpn_cls: 0.0271  loss_rpn_bbox: 0.0500  loss_cls: 0.1370  acc: 97.4609  loss_bbox: 0.1665  aux_loss: 0.0001
2025/09/13 04:25:51 - mmengine - INFO - Epoch(train)  [1][2250/2932]  base_lr: 8.0000e-05 lr: 8.0000e-05  eta: 10:28:24  time: 1.1305  data_time: 0.0040  memory: 12082  loss: 0.5265  loss_rpn_cls: 0.0276  loss_rpn_bbox: 0.0690  loss_cls: 0.1766  acc: 99.0234  loss_bbox: 0.2533  aux_loss: 0.0001
2025/09/13 04:26:48 - mmengine - INFO - Epoch(train)  [1][2300/2932]  base_lr: 8.0000e-05 lr: 8.0000e-05  eta: 10:27:19  time: 1.1337  data_time: 0.0039  memory: 12954  loss: 0.4879  loss_rpn_cls: 0.0381  loss_rpn_bbox: 0.0693  loss_cls: 0.1942  acc: 93.5547  loss_bbox: 0.1862  aux_loss: 0.0001
2025/09/13 04:27:45 - mmengine - INFO - Epoch(train)  [1][2350/2932]  base_lr: 8.0000e-05 lr: 8.0000e-05  eta: 10:26:12  time: 1.1304  data_time: 0.0040  memory: 12081  loss: 0.4030  loss_rpn_cls: 0.0321  loss_rpn_bbox: 0.0704  loss_cls: 0.1632  acc: 96.2891  loss_bbox: 0.1372  aux_loss: 0.0001
2025/09/13 04:28:42 - mmengine - INFO - Epoch(train)  [1][2400/2932]  base_lr: 8.0000e-05 lr: 8.0000e-05  eta: 10:25:22  time: 1.1551  data_time: 0.0040  memory: 12083  loss: 0.4118  loss_rpn_cls: 0.0237  loss_rpn_bbox: 0.0657  loss_cls: 0.1541  acc: 96.2891  loss_bbox: 0.1683  aux_loss: 0.0001
2025/09/13 04:29:39 - mmengine - INFO - Epoch(train)  [1][2450/2932]  base_lr: 8.0000e-05 lr: 8.0000e-05  eta: 10:24:17  time: 1.1335  data_time: 0.0040  memory: 12081  loss: 0.4043  loss_rpn_cls: 0.0210  loss_rpn_bbox: 0.0522  loss_cls: 0.1712  acc: 99.8047  loss_bbox: 0.1599  aux_loss: 0.0001
2025/09/13 04:30:35 - mmengine - INFO - Epoch(train)  [1][2500/2932]  base_lr: 8.0000e-05 lr: 8.0000e-05  eta: 10:23:06  time: 1.1234  data_time: 0.0040  memory: 12085  loss: 0.4234  loss_rpn_cls: 0.0289  loss_rpn_bbox: 0.0520  loss_cls: 0.1789  acc: 97.8516  loss_bbox: 0.1635  aux_loss: 0.0001
2025/09/13 04:31:33 - mmengine - INFO - Epoch(train)  [1][2550/2932]  base_lr: 8.0000e-05 lr: 8.0000e-05  eta: 10:22:16  time: 1.1545  data_time: 0.0040  memory: 12641  loss: 0.4334  loss_rpn_cls: 0.0359  loss_rpn_bbox: 0.0661  loss_cls: 0.1595  acc: 93.9453  loss_bbox: 0.1717  aux_loss: 0.0001
2025/09/13 04:32:31 - mmengine - INFO - Epoch(train)  [1][2600/2932]  base_lr: 8.0000e-05 lr: 8.0000e-05  eta: 10:21:29  time: 1.1600  data_time: 0.0040  memory: 12081  loss: 0.4274  loss_rpn_cls: 0.0238  loss_rpn_bbox: 0.0893  loss_cls: 0.1633  acc: 89.4531  loss_bbox: 0.1509  aux_loss: 0.0001
2025/09/13 04:33:29 - mmengine - INFO - Epoch(train)  [1][2650/2932]  base_lr: 8.0000e-05 lr: 8.0000e-05  eta: 10:20:43  time: 1.1626  data_time: 0.0040  memory: 12227  loss: 0.3746  loss_rpn_cls: 0.0253  loss_rpn_bbox: 0.0606  loss_cls: 0.1540  acc: 99.2188  loss_bbox: 0.1346  aux_loss: 0.0001
2025/09/13 04:34:26 - mmengine - INFO - Epoch(train)  [1][2700/2932]  base_lr: 8.0000e-05 lr: 8.0000e-05  eta: 10:19:39  time: 1.1336  data_time: 0.0040  memory: 12080  loss: 0.4039  loss_rpn_cls: 0.0202  loss_rpn_bbox: 0.0619  loss_cls: 0.1592  acc: 85.5469  loss_bbox: 0.1625  aux_loss: 0.0001
2025/09/13 04:35:24 - mmengine - INFO - Epoch(train)  [1][2750/2932]  base_lr: 8.0000e-05 lr: 8.0000e-05  eta: 10:18:49  time: 1.1569  data_time: 0.0040  memory: 12081  loss: 0.4613  loss_rpn_cls: 0.0261  loss_rpn_bbox: 0.0706  loss_cls: 0.1907  acc: 97.2656  loss_bbox: 0.1738  aux_loss: 0.0001
2025/09/13 04:36:21 - mmengine - INFO - Epoch(train)  [1][2800/2932]  base_lr: 8.0000e-05 lr: 8.0000e-05  eta: 10:17:54  time: 1.1488  data_time: 0.0042  memory: 12081  loss: 0.4259  loss_rpn_cls: 0.0224  loss_rpn_bbox: 0.0455  loss_cls: 0.1815  acc: 91.2109  loss_bbox: 0.1764  aux_loss: 0.0001
2025/09/13 04:37:19 - mmengine - INFO - Epoch(train)  [1][2850/2932]  base_lr: 8.0000e-05 lr: 8.0000e-05  eta: 10:17:01  time: 1.1517  data_time: 0.0041  memory: 12080  loss: 0.3154  loss_rpn_cls: 0.0193  loss_rpn_bbox: 0.0381  loss_cls: 0.1242  acc: 96.2891  loss_bbox: 0.1337  aux_loss: 0.0001
2025/09/13 04:38:15 - mmengine - INFO - Epoch(train)  [1][2900/2932]  base_lr: 8.0000e-05 lr: 8.0000e-05  eta: 10:15:52  time: 1.1248  data_time: 0.0041  memory: 12081  loss: 0.3770  loss_rpn_cls: 0.0204  loss_rpn_bbox: 0.0473  loss_cls: 0.1681  acc: 97.6562  loss_bbox: 0.1410  aux_loss: 0.0001
2025/09/13 04:38:50 - mmengine - INFO - Exp name: MoE_20250913_034234
2025/09/13 04:39:46 - mmengine - INFO - Epoch(train)  [2][  50/2932]  base_lr: 8.0000e-05 lr: 8.0000e-05  eta: 10:13:53  time: 1.1235  data_time: 0.0047  memory: 12617  loss: 0.3480  loss_rpn_cls: 0.0162  loss_rpn_bbox: 0.0648  loss_cls: 0.1361  acc: 98.6328  loss_bbox: 0.1308  aux_loss: 0.0001
2025/09/13 04:40:07 - mmengine - INFO - Exp name: MoE_20250913_034234
2025/09/13 04:40:42 - mmengine - INFO - Epoch(train)  [2][ 100/2932]  base_lr: 8.0000e-05 lr: 8.0000e-05  eta: 10:12:44  time: 1.1206  data_time: 0.0040  memory: 12079  loss: 0.3406  loss_rpn_cls: 0.0218  loss_rpn_bbox: 0.0346  loss_cls: 0.1344  acc: 86.1328  loss_bbox: 0.1497  aux_loss: 0.0001
2025/09/13 04:41:39 - mmengine - INFO - Epoch(train)  [2][ 150/2932]  base_lr: 8.0000e-05 lr: 8.0000e-05  eta: 10:11:40  time: 1.1304  data_time: 0.0040  memory: 12225  loss: 0.3621  loss_rpn_cls: 0.0240  loss_rpn_bbox: 0.0658  loss_cls: 0.1320  acc: 97.2656  loss_bbox: 0.1402  aux_loss: 0.0001
2025/09/13 04:42:36 - mmengine - INFO - Epoch(train)  [2][ 200/2932]  base_lr: 8.0000e-05 lr: 8.0000e-05  eta: 10:10:43  time: 1.1434  data_time: 0.0041  memory: 12082  loss: 0.3306  loss_rpn_cls: 0.0189  loss_rpn_bbox: 0.0441  loss_cls: 0.1272  acc: 96.4844  loss_bbox: 0.1403  aux_loss: 0.0001
2025/09/13 04:43:33 - mmengine - INFO - Epoch(train)  [2][ 250/2932]  base_lr: 8.0000e-05 lr: 8.0000e-05  eta: 10:09:41  time: 1.1345  data_time: 0.0041  memory: 12082  loss: 0.3319  loss_rpn_cls: 0.0282  loss_rpn_bbox: 0.0529  loss_cls: 0.1228  acc: 97.8516  loss_bbox: 0.1278  aux_loss: 0.0001
